planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	3B03_Z_RFL	Distancia cartes.	distanceCart	0.0019702	0.0000000	999.0000000	-999.0000000	0.0019702		D_52,2B03_Central	0.0017106					999.0000000	-999.0000000						2B03_Central	Plano1	2F0	175.8991609	127.9107116	0.1322952
EMBRAGUE-OP20-F	  998	3B03_X_RFL	Distancia cartes.	distanceCart	0.0020241	0.0000000	999.0000000	-999.0000000	0.0020241		D_52,2B03_Central	0.0017106					999.0000000	-999.0000000						2B03_Central	Plano1		175.8991609	127.9107116	0.1322952
EMBRAGUE-OP20-F	  998	3B03_479_PC	Concentricidad DIN	gdtCon	0.0056493	0.0000000	0.1000000	0.0000000	0.0056493		D_52	0.0017106					0.1000000	0.0000000						2B03_Central	2F0		175.8991609	127.9107116	0.1322952
EMBRAGUE-OP20-F	  998	2B03_477_LB	Diámetro	diameter	58.8139407	58.8250000	0.0750000	-0.0750000	-0.0110593		D_58	0.0022588					0.0750000	-0.0750000									175.8987477	119.0072187	0.1281774
EMBRAGUE-OP20-F	  998	2B03 D53_480_RFL	Diámetro	diameter	53.1413944	53.0000000	0.2000000	0.0000000	0.1413944		D_53	0.0065416					0.2000000	0.0000000									176.0598309	136.0100685	0.1487860
EMBRAGUE-OP20-F	  998	2F03_409_RFL	Valor Y	yValue	117.4135855	117.3750000	0.0750000	-0.0750000	0.0385855		Cota_117						0.0750000	-0.0750000									171.0709294	117.4228037	-29.9907829
EMBRAGUE-OP20-F	  998	Y_Cota_476_RFL	Valor Y	yValue	121.1782358	121.1000000	0.1000000	-0.1000000	0.0782358		Cota_121						0.1000000	-0.1000000									171.8332542	121.1876532	-26.9830145
EMBRAGUE-OP20-F	  998	D190_X_RF	Valor X	xValue	0.0231623	0.0000000	0.1000000	-0.1000000	0.0231623		D190_a						0.1000000	-0.1000000									175.9276355	13.0080475	-0.3289215
EMBRAGUE-OP20-F	  998	D190_Z_RF	Valor Z	zValue	-0.4668878	-0.0004426	0.1000000	-0.1000000	-0.4664451	-0.3664451	D190_a						0.1000000	-0.1000000									175.9276355	13.0080475	-0.3289215
EMBRAGUE-OP20-F	  998	D190_Completo_492_RFL	Diámetro	diameter	191.2222007	190.1000000	0.1000000	-0.1000000	1.1222007	1.0222007	D190_a						0.1000000	-0.1000000									175.9276355	13.0080475	-0.3289215
EMBRAGUE-OP20-F	  998	D190_Sector_492_RFL	Diámetro	diameter	190.1417826	190.1000000	0.1000000	-0.1000000	0.0417826		d190	0.0077647					0.1000000	-0.1000000									175.9044732	18.0155857	0.1375237
EMBRAGUE-OP20-F	  998	3B40_563_PC	Valor Z	zValue	-4.0153632	-4.0400000	0.1500000	-0.1500000	-0.0246368		3B40_M24	0.0213060					0.1500000	-0.1500000									249.9624433	52.2754270	-3.8513785
EMBRAGUE-OP20-F	  998	3B40_562_PC	Valor X	xValue	250.0375681	249.8900000	0.1500000	-0.1500000	0.1475681		3B40_M24	0.0213060					0.1500000	-0.1500000									249.9624433	52.2754270	-3.8513785
EMBRAGUE-OP20-F	  998	3B11_102_PC	Valor Z	zValue	-22.3289029	-22.3600000	0.1500000	-0.1500000	-0.0310971		3B11	0.0021928					0.1500000	-0.1500000									279.1087650	8.0114326	-22.1489225
EMBRAGUE-OP20-F	  998	3B11_97_PC	Valor X	xValue	279.1743643	279.0000000	0.1500000	-0.1500000	0.1743643	0.0243643	3B11	0.0021928					0.1500000	-0.1500000									279.1087650	8.0114326	-22.1489225
EMBRAGUE-OP20-F	  998	3B11_510_RFL	Diámetro	diameter	7.1091296	7.0000000	0.2000000	0.0000000	0.1091296		3B11	0.0021928					0.2000000	0.0000000									279.1087650	8.0114326	-22.1489225
EMBRAGUE-OP20-F	  998	3B12_38_PC	Valor Z	zValue	34.9897482	34.8000000	0.1500000	-0.1500000	0.1897482	0.0397482	3B12	0.0040304					0.1500000	-0.1500000									275.6045885	3.0146473	35.1684277
EMBRAGUE-OP20-F	  998	3B12_15_PC	Valor X	xValue	275.6963213	275.4900000	0.1500000	-0.1500000	0.2063213	0.0563213	3B12	0.0040304					0.1500000	-0.1500000									275.6045885	3.0146473	35.1684277
